I: 1571729389562, 9.827271;1571729389656, 9.825325;1571729389752, 9.829966;1571729389848, 9.8059225;1571729389945, 9.844284;1571729390042, 9.824526;1571729390136, 9.815618;1571729390232, 9.814622;1571729390325, 9.815683;1571729390425, 9.836517;1571729390520, 9.814715;
I: 1571729390615, 9.829522;1571729390710, 9.811469;1571729390808, 9.841826;1571729390902, 9.790312;1571729390999, 9.819754;1571729391094, 9.823909;1571729391191, 9.825933;1571729391287, 9.820698;1571729391383, 9.840748;1571729391478, 9.826386;1571729391570, 9.846582;
I: 1571729391669, 9.835804;1571729391765, 9.836816;1571729391859, 9.781401;1571729391956, 9.802409;1571729392052, 9.856633;1571729392149, 9.812561;1571729392245, 9.840575;1571729392340, 9.809112;1571729392434, 9.827726;1571729392530, 9.814803;1571729392623, 9.806984;
I: 1571729392719, 9.812836;1571729392815, 9.822263;1571729392911, 9.806617;1571729393007, 9.826151;1571729393102, 9.822688;1571729393198, 9.826696;1571729393294, 9.79828;1571729393391, 9.814787;1571729393487, 9.816683;1571729393582, 9.819028;1571729393678, 9.840125;
I: 1571729393774, 9.803227;1571729393869, 9.83355;1571729393966, 9.811198;1571729394060, 9.810134;1571729394157, 9.8274555;1571729394253, 9.798829;1571729394349, 9.814627;1571729394445, 9.815169;1571729394540, 9.812082;1571729394637, 9.820212;1571729394733, 9.815259;
I: 1571729394829, 9.829267;1571729394925, 9.811961;1571729395021, 9.810317;1571729395117, 9.823869;1571729395213, 9.803637;1571729395310, 9.802203;1571729395406, 9.793873;1571729395503, 9.813081;1571729395597, 9.83437;1571729395696, 9.832198;1571729395788, 9.79244;
I: 1571729395886, 9.788624;1571729395980, 9.858195;1571729396074, 9.796272;1571729396174, 9.790326;1571729396268, 9.818785;1571729396363, 9.832392;1571729396461, 9.81741;1571729396557, 9.816142;1571729396652, 9.821807;1571729396747, 9.793655;1571729396844, 9.83364;
I: 1571729396940, 9.789005;1571729397039, 9.8292;1571729397131, 9.813016;1571729397226, 9.817477;1571729397319, 9.825421;1571729397417, 9.811047;1571729397515, 9.824665;1571729397609, 9.811628;1571729397706, 9.828905;1571729397802, 9.81238;1571729397896, 9.829658;
I: 1571729397995, 9.8124695;1571729398089, 9.801253;1571729398187, 9.816956;1571729398279, 9.822326;1571729398376, 9.839941;1571729398475, 9.810046;1571729398569, 9.842799;1571729398663, 9.789949;1571729398760, 9.832953;1571729398856, 9.808804;1571729398954, 9.81641;
I: 1571729399056, 9.850104;1571729399144, 9.803999;1571729399239, 9.819746;1571729399336, 9.822446;1571729399431, 9.840395;1571729399526, 9.79526;1571729399622, 9.87541;1571729399718, 9.844259;1571729399814, 9.824919;1571729399911, 9.7915125;1571729400005, 9.849369;
I: 1571729400101, 9.815414;1571729400196, 9.798017;1571729400295, 9.79274;1571729400390, 9.776933;1571729400486, 9.805078;1571729400576, 9.827213;1571729400679, 9.788721;1571729400772, 9.813894;1571729400868, 9.808864;1571729400964, 9.820389;1571729401058, 9.845891;
I: 1571729401156, 9.813081;1571729401256, 9.822785;1571729401349, 9.813108;1571729401442, 9.822053;1571729401539, 9.8427305;1571729401633, 9.817565;1571729401729, 9.839216;1571729401822, 9.800495;1571729401924, 9.819812;1571729402019, 9.838763;1571729402112, 9.832936;
I: 1571729402208, 9.819607;1571729402303, 9.8239355;1571729402402, 9.799288;1571729402498, 9.819991;1571729402592, 9.815501;1571729402690, 9.814444;1571729402784, 9.8225155;1571729402881, 9.802768;1571729402977, 9.828722;1571729403071, 9.822506;1571729403166, 9.800677;
I: 1571729403263, 9.810927;1571729403360, 9.819017;1571729403454, 9.833935;1571729403551, 9.804921;1571729403647, 9.836955;1571729403744, 9.807604;1571729403840, 9.857446;1571729403937, 9.85837;1571729404036, 9.794224;1571729404124, 9.821968;1571729404223, 9.864843;
I: 1571729404319, 9.859436;1571729404415, 9.834096;1571729404510, 9.825113;1571729404606, 9.794717;1571729404700, 9.812807;1571729404797, 9.799685;1571729404893, 9.799229;1571729404990, 9.807438;1571729405082, 9.844503;1571729405181, 9.818302;1571729405277, 9.832939;
I: 1571729405373, 9.800524;1571729405468, 9.850725;1571729405565, 9.818019;1571729405660, 9.829784;1571729405757, 9.838061;1571729405852, 9.80222;1571729405948, 9.817384;1571729406054, 9.82151;1571729406137, 9.847431;1571729406233, 9.818398;1571729406327, 9.824567;
I: 1571729406421, 9.822119;1571729406517, 9.82763;1571729406613, 9.865627;1571729406709, 9.820717;1571729406805, 9.840395;1571729406900, 9.816593;1571729406997, 9.820538;1571729407091, 9.8071375;1571729407189, 9.874162;1571729407283, 9.824327;1571729407380, 9.826748;
I: 1571729407476, 9.84219;1571729407572, 9.836816;1571729407668, 9.818931;1571729407763, 9.827116;1571729407861, 9.829331;1571729407957, 9.784259;1571729408055, 9.85298;1571729408147, 9.813049;1571729408242, 9.8562765;1571729408339, 9.777912;1571729408435, 9.782729;
I: 1571729408531, 9.830858;1571729408627, 9.792559;1571729408723, 9.814505;1571729408817, 9.845316;1571729408916, 9.827022;1571729409013, 9.82727;1571729409107, 9.8198395;1571729409203, 9.830764;1571729409301, 9.83224;1571729409396, 9.817929;1571729409494, 9.820616;
I: 1571729409587, 9.807073;1571729409684, 9.831758;1571729409779, 9.819718;1571729409877, 9.800501;1571729409972, 9.826066;1571729410068, 9.826272;1571729410163, 9.837624;1571729410258, 9.827813;1571729410354, 9.803448;1571729410449, 9.807326;1571729410547, 9.805654;
I: 1571729410640, 9.813262;1571729410738, 9.828213;1571729410830, 9.818203;1571729410928, 9.826905;1571729411027, 9.809932;1571729411120, 9.843457;1571729411216, 9.790938;1571729411315, 9.818387;1571729411408, 9.823696;1571729411503, 9.814261;1571729411599, 9.812197;
I: 1571729411694, 9.819017;1571729411791, 9.851784;1571729411888, 9.7925205;1571729411981, 9.846776;1571729412075, 9.78455;1571729412175, 9.782551;1571729412274, 9.800614;1571729412368, 9.819086;1571729412463, 9.826512;1571729412558, 9.8252945;1571729412653, 9.822516;
I: 1571729412748, 9.823552;1571729412847, 9.790979;1571729412941, 9.808803;1571729413037, 9.809905;1571729413132, 9.838767;1571729413226, 9.806653;1571729413320, 9.806345;1571729413418, 9.808051;1571729413515, 9.82002;1571729413610, 9.812246;1571729413706, 9.843092;
I: 1571729413802, 9.81641;1571729413898, 9.822719;1571729413994, 9.831214;1571729414088, 9.811604;1571729414185, 9.816262;1571729414282, 9.827204;1571729414377, 9.81217;1571729414473, 9.81361;1571729414567, 9.82602;1571729414664, 9.819272;1571729414760, 9.8182335;
I: 1571729414856, 9.814234;1571729414952, 9.806292;1571729415047, 9.814899;1571729415143, 9.831846;1571729415244, 9.824965;1571729415337, 9.827995;1571729415431, 9.812624;1571729415528, 9.864199;1571729415622, 9.824688;1571729415718, 9.817929;1571729415816, 9.847217;
I: 1571729415910, 9.822308;1571729416007, 9.796495;1571729416100, 9.827903;1571729416199, 9.787797;1571729416293, 9.84867;1571729416389, 9.829195;1571729416485, 9.818452;1571729416582, 9.823242;1571729416680, 9.839924;1571729416774, 9.815818;1571729416869, 9.799685;
I: 1571729416965, 9.825661;1571729417071, 9.809629;1571729417157, 9.794499;1571729417252, 9.849632;1571729417348, 9.814868;1571729417443, 9.814492;1571729417541, 9.816777;1571729417636, 9.824933;1571729417733, 9.83627;1571729417826, 9.817931;1571729417924, 9.837551;
I: 1571729418020, 9.800113;1571729418114, 9.819831;1571729418212, 9.812561;1571729418308, 9.814505;1571729418403, 9.843827;1571729418499, 9.816081;1571729418593, 9.823505;1571729418691, 9.824298;1571729418785, 9.809419;1571729418881, 9.826757;1571729418978, 9.829722;
I: 1571729419072, 9.822275;1571729419168, 9.812793;1571729419265, 9.817565;1571729419362, 9.804921;1571729419457, 9.816173;1571729419553, 9.818291;1571729419648, 9.816142;1571729419745, 9.829267;1571729419840, 9.800351;1571729419934, 9.85523;1571729420030, 9.8153925;
I: 1571729420125, 9.79934;1571729420218, 9.846618;1571729420315, 9.822809;1571729420410, 9.824962;1571729420506, 9.8212185;1571729420601, 9.817461;1571729420697, 9.822853;1571729420792, 9.831158;1571729420891, 9.836375;1571729420985, 9.782767;1571729421082, 9.831643;
I: 1571729421178, 9.805467;1571729421273, 9.838061;1571729421369, 9.812239;1571729421466, 9.787578;1571729421560, 9.848736;1571729421656, 9.805474;1571729421754, 9.820171;1571729421850, 9.828267;1571729421943, 9.824752;1571729422040, 9.812287;1571729422137, 9.819718;
I: 1571729422235, 9.808316;1571729422330, 9.826294;1571729422426, 9.826658;1571729422521, 9.819237;1571729422619, 9.814505;1571729422714, 9.802771;1571729422809, 9.804921;1571729422906, 9.824508;1571729423002, 9.819359;1571729423097, 9.811832;1571729423192, 9.843561;
I: 1571729423291, 9.813751;1571729423384, 9.821963;1571729423483, 9.837858;1571729423571, 9.828663;1571729423673, 9.816506;1571729423770, 9.812082;1571729423863, 9.811198;1571729423959, 9.811925;1571729424060, 9.805011;1571729424151, 9.834834;1571729424249, 9.827846;
I: 1571729424344, 9.809233;1571729424440, 9.834032;1571729424533, 9.816775;1571729424631, 9.812261;1571729424726, 9.812287;1571729424819, 9.794436;1571729424917, 9.8073845;1571729425015, 9.808186;1571729425108, 9.80401;1571729425206, 9.804772;1571729425301, 9.794308;
I: 1571729425399, 9.80496;1571729425493, 9.804556;1571729425588, 9.827338;1571729425683, 9.801081;1571729425778, 9.80066;1571729425877, 9.838223;1571729425973, 9.808074;1571729426065, 9.809589;1571729426164, 9.812177;1571729426260, 9.827114;1571729426356, 9.823905;
I: 1571729426452, 9.818746;1571729426548, 9.818905;1571729426641, 9.803588;1571729426740, 9.823427;1571729426836, 9.804317;1571729426931, 9.8078;1571729427026, 9.823757;1571729427122, 9.817866;1571729427217, 9.816775;1571729427314, 9.822359;1571729427411, 9.823696;
I: 1571729427506, 9.80853;1571729427601, 9.819644;1571729427698, 9.816047;1571729427794, 9.805165;1571729427889, 9.832767;1571729427983, 9.816683;1571729428079, 9.822688;1571729428176, 9.810045;1571729428271, 9.817607;1571729428371, 9.840939;1571729428465, 9.808763;
I: 1571729428557, 9.810225;1571729428657, 9.821993;1571729428751, 9.822506;1571729428846, 9.839124;1571729428944, 9.823083;1571729429043, 9.826545;1571729429134, 9.813381;1571729429229, 9.7925205;1571729429321, 9.812986;1571729429423, 9.797684;1571729429517, 9.782588;
I: 1571729429613, 9.839655;1571729429709, 9.822146;1571729429804, 9.831883;1571729429901, 9.787615;1571729429998, 9.855742;1571729430091, 9.828092;1571729430190, 9.801112;1571729430284, 9.810822;1571729430378, 9.830875;1571729430477, 9.866441;1571729430569, 9.816956;
I: 1571729430668, 9.807344;1571729430762, 9.817025;1571729430859, 9.827723;1571729430956, 9.785615;1571729431056, 9.8200655;1571729431146, 9.802588;1571729431243, 9.809654;1571729431339, 9.830786;1571729431435, 9.804283;1571729431530, 9.829358;1571729431624, 9.827987;
I: 1571729431722, 9.809236;1571729431818, 9.817691;1571729431914, 9.817876;1571729432009, 9.809318;1571729432103, 9.840415;1571729432201, 9.80877;1571729432297, 9.825306;1571729432393, 9.802075;1571729432488, 9.820111;1571729432582, 9.82485;1571729432680, 9.840335;
I: 1571729432776, 9.812106;1571729432868, 9.82488;1571729432965, 9.813746;1571729433058, 9.825236;1571729433158, 9.836453;1571729433253, 9.812653;1571729433348, 9.833305;1571729433444, 9.811832;1571729433539, 9.831419;1571729433636, 9.838696;1571729433731, 9.798886;
I: 1571729433825, 9.831657;1571729433919, 9.812931;1571729434015, 9.815698;1571729434111, 9.804775;1571729434207, 9.785806;1571729434303, 9.836635;1571729434400, 9.844053;1571729434495, 9.834908;1571729434590, 9.80893;1571729434686, 9.864635;1571729434783, 9.808804;
I: 1571729434878, 9.814595;1571729434977, 9.823757;1571729435070, 9.818474;1571729435166, 9.813566;1571729435263, 9.82094;1571729435360, 9.803556;1571729435456, 9.829067;1571729435552, 9.797461;1571729435648, 9.825608;1571729435742, 9.812726;1571729435837, 9.816659;
I: 1571729435936, 9.824665;1571729436031, 9.809078;1571729436126, 9.821694;1571729436223, 9.803923;1571729436318, 9.813713;1571729436417, 9.821153;1571729436512, 9.815543;1571729436607, 9.8209915;1571729436702, 9.815171;1571729436799, 9.803652;1571729436895, 9.810832;
I: 1571729436991, 9.811175;1571729437086, 9.832482;1571729437181, 9.811412;1571729437279, 9.83408;1571729437375, 9.850796;1571729437469, 9.874064;1571729437570, 9.821329;1571729437662, 9.808849;1571729437759, 9.824576;1571729437852, 9.824452;1571729437950, 9.84128;
I: 1571729438055, 9.834217;1571729438140, 9.809512;1571729438236, 9.8225355;1571729438330, 9.812227;1571729438429, 9.800708;1571729438525, 9.813939;1571729438617, 9.822146;1571729438717, 9.810681;1571729438812, 9.818836;1571729438907, 9.809952;1571729439004, 9.821423;
I: 1571729439098, 9.836428;1571729439196, 9.796642;1571729439290, 9.824769;1571729439386, 9.802377;1571729439481, 9.8136215;1571729439576, 9.819447;1571729439670, 9.803042;1571729439770, 9.8259115;1571729439864, 9.818202;1571729439960, 9.836088;1571729440055, 9.797093;
I: 1571729440152, 9.814871;1571729440249, 9.808804;1571729440345, 9.79986;1571729440441, 9.830971;1571729440537, 9.822719;1571729440629, 9.836823;1571729440728, 9.80917;1571729440820, 9.817233;1571729440920, 9.806713;1571729441016, 9.830405;1571729441110, 9.817931;
I: 1571729441206, 9.805709;1571729441304, 9.818842;1571729441400, 9.817177;1571729441496, 9.814359;1571729441588, 9.83242;1571729441685, 9.846582;1571729441780, 9.842638;1571729441881, 9.773434;1571729441976, 9.822785;1571729442066, 9.845687;1571729442164, 9.8021345;
I: 1571729442261, 9.786576;1571729442357, 9.806173;1571729442451, 9.815683;1571729442548, 9.823959;1571729442645, 9.841732;1571729442739, 9.812124;1571729442837, 9.834815;1571729442933, 9.814394;1571729443028, 9.825477;1571729443123, 9.807618;1571729443221, 9.810045;
I: 1571729443313, 9.82512;1571729443410, 9.822903;1571729443507, 9.824869;1571729443602, 9.812714;1571729443698, 9.835269;1571729443793, 9.824327;1571729443890, 9.816322;1571729443987, 9.805739;1571729444078, 9.807355;1571729444178, 9.798431;1571729444272, 9.828722;
I: 1571729444368, 9.80602;1571729444466, 9.836258;1571729444559, 9.807201;1571729444656, 9.823427;1571729444755, 9.805417;1571729444849, 9.812287;1571729444944, 9.820111;1571729445052, 9.7952175;1571729445135, 9.825477;1571729445232, 9.81059;1571729445326, 9.8124695;
I: 1571729445424, 9.811775;1571729445519, 9.869861;1571729445614, 9.839849;1571729445711, 9.827433;1571729445807, 9.816047;1571729445900, 9.828608;1571729445999, 9.781955;1571729446092, 9.829906;1571729446192, 9.84595;1571729446284, 9.809022;1571729446381, 9.853582;
I: 1571729446477, 9.827751;1571729446569, 9.831607;1571729446669, 9.814416;1571729446766, 9.794083;1571729446861, 9.819017;1571729446957, 9.81469;1571729447060, 9.819385;1571729447147, 9.806653;1571729447244, 9.819564;1571729447341, 9.813472;1571729447437, 9.82602;
I: 1571729447531, 9.818596;1571729447625, 9.816506;1571729447721, 9.82757;1571729447813, 9.825023;1571729447910, 9.837893;1571729448006, 9.797741;1571729448100, 9.805782;1571729448197, 9.803374;1571729448295, 9.817876;1571729448389, 9.83535;1571729448486, 9.818994;
I: 1571729448580, 9.835641;1571729448677, 9.815628;1571729448773, 9.832581;1571729448869, 9.817106;1571729448962, 9.832608;1571729449060, 9.809629;1571729449155, 9.807958;1571729449250, 9.850354;1571729449347, 9.817685;1571729449442, 9.826842;1571729449538, 9.824327;
I: 1571729449633, 9.807344;1571729449734, 9.826218;1571729449826, 9.852055;1571729449923, 9.823869;1571729450020, 9.791568;1571729450116, 9.799192;1571729450215, 9.856829;1571729450309, 9.795946;1571729450404, 9.799105;1571729450502, 9.825512;1571729450597, 9.83741;
I: 1571729450693, 9.877306;1571729450788, 9.799169;1571729450886, 9.798925;1571729450981, 9.82141;1571729451072, 9.803817;1571729451171, 9.822053;1571729451266, 9.82827;1571729451363, 9.829812;1571729451459, 9.784789;1571729451556, 9.836182;1571729451651, 9.806482;
I: 1571729451748, 9.819447;1571729451844, 9.819541;1571729451941, 9.806653;1571729452037, 9.822723;1571729452130, 9.808316;1571729452227, 9.827911;1571729452317, 9.815077;1571729452419, 9.8044815;1571729452512, 9.800341;1571729452608, 9.798919;1571729452703, 9.807953;
I: 1571729452803, 9.813838;1571729452899, 9.83864;1571729452991, 9.800766;1571729453087, 9.822434;1571729453183, 9.7960005;1571729453278, 9.813363;1571729453374, 9.807892;1571729453470, 9.803739;1571729453566, 9.815664;1571729453661, 9.806984;1571729453757, 9.839879;
I: 1571729453853, 9.799016;1571729453949, 9.841979;1571729454051, 9.782056;1571729454140, 9.811216;1571729454237, 9.834769;1571729454332, 9.863462;1571729454427, 9.770137;1571729454524, 9.843153;1571729454618, 9.803588;1571729454716, 9.80222;1571729454811, 9.831113;
I: 1571729454907, 9.833789;1571729455003, 9.801327;1571729455098, 9.799978;1571729455195, 9.830763;1571729455290, 9.833332;1571729455388, 9.821024;1571729455479, 9.807987;1571729455577, 9.808693;1571729455676, 9.813987;1571729455770, 9.801859;1571729455866, 9.814803;
I: 1571729455963, 9.816593;1571729456056, 9.814296;1571729456155, 9.809318;1571729456249, 9.808298;1571729456344, 9.820934;1571729456440, 9.8019905;1571729456536, 9.820399;1571729456634, 9.821171;1571729456728, 9.812533;1571729456820, 9.826571;1571729456921, 9.815806;
I: 1571729457016, 9.836909;1571729457112, 9.795735;1571729457208, 9.827022;1571729457303, 9.805378;1571729457399, 9.818867;1571729457495, 9.830908;1571729457591, 9.820266;1571729457683, 9.840559;1571729457783, 9.818474;1571729457880, 9.8167515;1571729457975, 9.801132;
I: 1571729458070, 9.829631;1571729458165, 9.823142;1571729458262, 9.823687;1571729458359, 9.83013;1571729458453, 9.836517;1571729458548, 9.820991;1571729458643, 9.82208;1571729458741, 9.781125;1571729458835, 9.836699;1571729458933, 9.814959;1571729459028, 9.841282;
I: 1571729459124, 9.869865;1571729459220, 9.818148;1571729459315, 9.808885;1571729459410, 9.842365;1571729459506, 9.82002;1571729459601, 9.824507;1571729459699, 9.809654;1571729459793, 9.8105;1571729459889, 9.80926;1571729459987, 9.816085;1571729460081, 9.813746;
I: 1571729460177, 9.8268175;1571729460273, 9.819569;1571729460370, 9.827177;1571729460466, 9.8323;1571729460560, 9.794216;1571729460656, 9.8059025;1571729460751, 9.84758;1571729460847, 9.824694;1571729460943, 9.818746;1571729461041, 9.818382;1571729461136, 9.797646;
I: 1571729461231, 9.8160515;1571729461324, 9.8379755;1571729461421, 9.817049;1571729461515, 9.808136;1571729461611, 9.801403;1571729461706, 9.850189;1571729461803, 9.828903;1571729461898, 9.830603;1571729461994, 9.834364;1571729462089, 9.802494;1571729462185, 9.816595;
I: 1571729462282, 9.826203;1571729462379, 9.829722;1571729462474, 9.832392;1571729462569, 9.803662;1571729462665, 9.798204;1571729462760, 9.8385725;1571729462857, 9.790548;1571729462954, 9.844794;1571729463050, 9.818575;1571729463145, 9.805437;1571729463241, 9.809138;
I: 1571729463337, 9.813108;1571729463433, 9.812287;1571729463528, 9.784247;1571729463624, 9.812561;1571729463720, 9.826203;1571729463817, 9.803921;1571729463912, 9.814444;1571729464009, 9.795463;1571729464104, 9.824935;1571729464202, 9.813484;1571729464296, 9.854775;
I: 1571729464393, 9.828121;1571729464489, 9.810317;1571729464584, 9.831941;1571729464680, 9.808136;1571729464776, 9.81657;1571729464873, 9.817691;1571729464969, 9.804625;1571729465060, 9.823136;1571729465161, 9.808804;1571729465255, 9.812807;1571729465351, 9.846222;
I: 1571729465449, 9.833884;1571729465544, 9.798646;1571729465639, 9.815683;1571729465736, 9.821422;1571729465831, 9.813241;1571729465927, 9.843347;1571729466022, 9.83042;1571729466117, 9.823326;1571729466216, 9.83463;1571729466311, 9.818963;1571729466404, 9.806014;
I: 1571729466502, 9.823959;1571729466596, 9.81056;1571729466694, 9.821803;1571729466789, 9.776908;1571729466884, 9.826291;1571729466981, 9.782206;1571729467074, 9.809134;1571729467173, 9.823358;1571729467267, 9.810116;1571729467363, 9.826905;1571729467460, 9.803265;
I: 1571729467555, 9.846776;1571729467650, 9.797408;1571729467746, 9.791192;1571729467844, 9.797779;1571729467938, 9.827704;1571729468036, 9.813472;1571729468130, 9.805078;1571729468227, 9.813533;1571729468319, 9.824052;1571729468417, 9.830148;1571729468513, 9.828397;
I: 1571729468608, 9.810956;1571729468706, 9.8078;1571729468800, 9.840485;1571729468897, 9.815351;1571729468992, 9.828085;1571729469088, 9.810317;1571729469186, 9.833208;1571729469281, 9.821638;1571729469377, 9.818046;1571729469472, 9.828115;1571729469568, 9.8068;
I: 1571729469664, 9.835001;1571729469759, 9.8182335;1571729469855, 9.821601;1571729469950, 9.805529;1571729470053, 9.826337;1571729470143, 9.803374;1571729470240, 9.820616;1571729470333, 9.828994;1571729470429, 9.8068;1571729470528, 9.792379;1571729470620, 9.817049;
I: 1571729470717, 9.843522;1571729470812, 9.798006;1571729470910, 9.814323;1571729471004, 9.811927;1571729471100, 9.814715;1571729471196, 9.807499;1571729471291, 9.850916;1571729471389, 9.822341;1571729471485, 9.80188;1571729471576, 9.807892;1571729471675, 9.830691;
I: 1571729471772, 9.809747;1571729471867, 9.81641;1571729471962, 9.807258;1571729472056, 9.826759;1571729472155, 9.827726;1571729472249, 9.816629;1571729472345, 9.841763;1571729472443, 9.812895;1571729472537, 9.809589;1571729472632, 9.815683;1571729472730, 9.822702;
I: 1571729472822, 9.819113;1571729472921, 9.814803;1571729473016, 9.81023;1571729473111, 9.830852;1571729473208, 9.815142;1571729473304, 9.820202;1571729473400, 9.810288;1571729473496, 9.807256;1571729473591, 9.8214445;1571729473687, 9.826658;1571729473782, 9.816322;
I: 1571729473879, 9.818474;1571729473975, 9.8281555;1571729474067, 9.794982;1571729474166, 9.803921;1571729474262, 9.810956;1571729474358, 9.818929;1571729474453, 9.826634;1571729474549, 9.813002;1571729474646, 9.825386;1571729474741, 9.835613;1571729474838, 9.832056;
I: 1571729474932, 9.816322;1571729475030, 9.804229;1571729475122, 9.799833;1571729475228, 9.807618;1571729475313, 9.828121;1571729475408, 9.837156;1571729475504, 9.8214445;1571729475599, 9.821718;1571729475696, 9.834547;1571729475791, 9.772719;1571729475888, 9.814551;
I: 1571729475984, 9.823358;1571729476079, 9.837587;1571729476176, 9.812109;1571729476272, 9.81382;1571729476368, 9.804829;1571729476465, 9.819485;1571729476560, 9.830164;1571729476655, 9.822506;1571729476751, 9.794855;1571729476847, 9.812986;1571729476942, 9.826475;
I: 1571729477041, 9.811652;1571729477134, 9.816506;1571729477230, 9.823597;1571729477326, 9.826733;1571729477422, 9.811137;1571729477520, 9.81294;1571729477615, 9.824688;1571729477711, 9.817685;1571729477807, 9.832311;1571729477902, 9.832736;1571729478000, 9.826634;
I: 1571729478095, 9.803588;1571729478193, 9.826487;1571729478286, 9.832785;1571729478384, 9.802724;1571729478479, 9.792324;1571729478570, 9.819028;1571729478670, 9.8192005;1571729478766, 9.839759;1571729478863, 9.846136;1571729478956, 9.826329;1571729479053, 9.788762;
I: 1571729479147, 9.838431;1571729479243, 9.788883;1571729479340, 9.80199;1571729479438, 9.823177;1571729479531, 9.815818;1571729479627, 9.78868;1571729479722, 9.807908;1571729479816, 9.828879;1571729479915, 9.809174;1571729480012, 9.829011;1571729480107, 9.823051;
I: 1571729480203, 9.80256;1571729480302, 9.813655;1571729480398, 9.823845;1571729480491, 9.825845;1571729480587, 9.8241415;1571729480682, 9.819215;1571729480780, 9.837424;1571729480875, 9.811412;1571729480970, 9.829361;1571729481064, 9.818836;1571729481160, 9.823757;
I: 1571729481258, 9.838061;1571729481356, 9.820296;1571729481449, 9.829364;1571729481544, 9.809565;1571729481639, 9.823174;1571729481735, 9.828539;1571729481833, 9.808056;1571729481930, 9.82507;1571729482022, 9.816273;1571729482121, 9.82141;1571729482215, 9.838516;
I: 1571729482313, 9.825845;1571729482409, 9.815511;1571729482503, 9.8056345;1571729482599, 9.832512;1571729482694, 9.806984;1571729482792, 9.82944;1571729482886, 9.846764;1571729482984, 9.818116;1571729483077, 9.804829;1571729483173, 9.82825;1571729483272, 9.853408;
I: 1571729483368, 9.802949;1571729483462, 9.799467;1571729483557, 9.797551;1571729483654, 9.839943;1571729483749, 9.786004;1571729483844, 9.847741;1571729483940, 9.842912;1571729484044, 9.83448;1571729484132, 9.80387;1571729484227, 9.811137;1571729484320, 9.839263;
I: 1571729484419, 9.816506;1571729484516, 9.823447;1571729484610, 9.780808;1571729484706, 9.829708;1571729484802, 9.809867;1571729484899, 9.842034;1571729484995, 9.797096;1571729485089, 9.820807;1571729485187, 9.827002;1571729485283, 9.82199;1571729485376, 9.810387;
I: 1571729485473, 9.833663;1571729485567, 9.832697;1571729485665, 9.810288;1571729485761, 9.806073;1571729485858, 9.817391;1571729485953, 9.829095;1571729486055, 9.830971;1571729486145, 9.828994;1571729486242, 9.832753;1571729486337, 9.8234215;1571729486434, 9.836204;
I: 1571729486529, 9.818049;1571729486624, 9.809112;1571729486721, 9.83509;1571729486816, 9.824237;1571729486912, 9.811812;1571729487008, 9.816865;1571729487103, 9.829791;1571729487200, 9.844161;1571729487296, 9.79274;1571729487391, 9.817401;1571729487484, 9.813308;
I: 1571729487582, 9.822172;1571729487676, 9.822582;1571729487775, 9.81911;1571729487877, 9.829177;1571729487965, 9.841626;1571729488057, 9.8447;1571729488156, 9.780841;1571729488254, 9.85738;1571729488352, 9.8695135;1571729488447, 9.836699;1571729488539, 9.834455;
I: 1571729488633, 9.835911;1571729488733, 9.831273;1571729488824, 9.822091;1571729488922, 9.811915;1571729489016, 9.823959;1571729489112, 9.790462;1571729489206, 9.8041725;1571729489301, 9.824029;1571729489397, 9.819061;1571729489494, 9.821153;1571729489590, 9.808679;
I: 1571729489685, 9.842916;1571729489780, 9.79531;1571729489877, 9.826406;1571729489972, 9.80844;1571729490069, 9.822234;1571729490165, 9.824481;1571729490261, 9.800948;1571729490357, 9.840302;1571729490453, 9.811014;1571729490548, 9.831963;1571729490645, 9.802532;
I: 1571729490743, 9.828473;1571729490837, 9.814715;1571729490934, 9.827204;1571729491027, 9.831057;1571729491123, 9.815142;1571729491219, 9.834731;1571729491317, 9.801253;1571729491413, 9.807953;1571729491508, 9.828639;1571729491606, 9.81741;1571729491701, 9.837094;
I: 1571729491796, 9.808074;1571729491893, 9.821632;1571729491989, 9.822446;1571729492084, 9.816138;1571729492183, 9.830219;1571729492277, 9.824052;1571729492373, 9.828823;1571729492468, 9.769908;1571729492564, 9.8918495;1571729492660, 9.787402;1571729492757, 9.847469;
I: 1571729492852, 9.853408;1571729492950, 9.831036;1571729493059, 9.836246;1571729493139, 9.844002;1571729493234, 9.8354845;1571729493329, 9.808463;1571729493425, 9.827884;1571729493520, 9.830702;1571729493617, 9.819205;1571729493713, 9.8055315;1571729493808, 9.812693;
I: 1571729493904, 9.825548;1571729494000, 9.830237;1571729494096, 9.812726;1571729494192, 9.837604;1571729494287, 9.828903;1571729494383, 9.828085;1571729494479, 9.826842;1571729494572, 9.824052;1571729494670, 9.816322;1571729494767, 9.818202;1571729494862, 9.820025;
I: 1571729494958, 9.797551;1571729495053, 9.803331;1571729495149, 9.809591;1571729495246, 9.811886;1571729495342, 9.815242;1571729495439, 9.806257;1571729495536, 9.826031;1571729495630, 9.8122015;1571729495728, 9.836554;1571729495818, 9.78786;1571729495918, 9.8038435;
I: 1571729496013, 9.813472;1571729496109, 9.809134;1571729496206, 9.825932;1571729496300, 9.813751;1571729496398, 9.83915;1571729496493, 9.7950735;1571729496589, 9.795351;1571729496685, 9.823972;1571729496782, 9.827342;1571729496877, 9.844325;1571729496973, 9.818148;
